"","SkinType","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"13454","Darker","Other","19-45","Dim","pixelate",3,"Azure",39.5262376237624,40
"13455","Darker","Other","19-45","Dim","pixelate",3,"GCP",39.9,40
"13456","Darker","Other","19-45","Dim","pixelate",3,"MogFace",39.9,40
"13457","Darker","Other","19-45","Dim","pixelate",3,"TinaFace",39.5138613861386,40
"13458","Darker","Other","19-45","Dim","pixelate",3,"Yolov5",39.1138613861386,40
"13459","Darker","Other","19-45","Dim","pixelate",4,"AWS",39.3049504950495,40
"13460","Darker","Other","19-45","Dim","pixelate",4,"Azure",38.060396039604,40
"13461","Darker","Other","19-45","Dim","pixelate",4,"GCP",39.6,40
"13462","Darker","Other","19-45","Dim","pixelate",4,"MogFace",38.9059405940594,40
"13463","Darker","Other","19-45","Dim","pixelate",4,"TinaFace",38.1584158415842,40
"13464","Darker","Other","19-45","Dim","pixelate",4,"Yolov5",37.5940594059406,40
"13465","Darker","Other","19-45","Dim","pixelate",5,"AWS",31.9544554455445,40
"13466","Darker","Other","19-45","Dim","pixelate",5,"Azure",32.3633663366337,40
"13467","Darker","Other","19-45","Dim","pixelate",5,"GCP",34.3,40
"13468","Darker","Other","19-45","Dim","pixelate",5,"MogFace",35.109900990099,40
"13469","Darker","Other","19-45","Dim","pixelate",5,"TinaFace",34.8673267326733,40
"13470","Darker","Other","19-45","Dim","pixelate",5,"Yolov5",34.5465346534653,40
"13471","Darker","Other","19-45","Dim","jpeg-compression",1,"AWS",39.8,40
"13472","Darker","Other","19-45","Dim","jpeg-compression",1,"Azure",38.7009900990099,40
"13473","Darker","Other","19-45","Dim","jpeg-compression",1,"GCP",39.9,40
"13474","Darker","Other","19-45","Dim","jpeg-compression",1,"MogFace",39.6504950495049,40
"13475","Darker","Other","19-45","Dim","jpeg-compression",1,"TinaFace",39.8336633663366,40
"13476","Darker","Other","19-45","Dim","jpeg-compression",1,"Yolov5",38.5356435643564,40
"13477","Darker","Other","19-45","Dim","jpeg-compression",2,"AWS",39.4504950495049,40
"13478","Darker","Other","19-45","Dim","jpeg-compression",2,"Azure",38.0019801980198,40
"13479","Darker","Other","19-45","Dim","jpeg-compression",2,"GCP",39.5,40
"13480","Darker","Other","19-45","Dim","jpeg-compression",2,"MogFace",38.4514851485148,40
"13481","Darker","Other","19-45","Dim","jpeg-compression",2,"TinaFace",38.8386138613861,40
"13482","Darker","Other","19-45","Dim","jpeg-compression",2,"Yolov5",37.7554455445544,40
"13483","Darker","Other","19-45","Dim","jpeg-compression",3,"AWS",38.4049504950495,40
"13484","Darker","Other","19-45","Dim","jpeg-compression",3,"Azure",36.760396039604,40
"13485","Darker","Other","19-45","Dim","jpeg-compression",3,"GCP",39.5,40
"13486","Darker","Other","19-45","Dim","jpeg-compression",3,"MogFace",37.309900990099,40
"13487","Darker","Other","19-45","Dim","jpeg-compression",3,"TinaFace",38.4326732673267,40
"13488","Darker","Other","19-45","Dim","jpeg-compression",3,"Yolov5",37.5376237623762,40
"13489","Darker","Other","19-45","Dim","jpeg-compression",4,"AWS",36.7049504950495,40
"13490","Darker","Other","19-45","Dim","jpeg-compression",4,"Azure",34.1133663366337,40
"13491","Darker","Other","19-45","Dim","jpeg-compression",4,"GCP",38,40
"13492","Darker","Other","19-45","Dim","jpeg-compression",4,"MogFace",34.9089108910891,40
"13493","Darker","Other","19-45","Dim","jpeg-compression",4,"TinaFace",33.5366336633663,40
"13494","Darker","Other","19-45","Dim","jpeg-compression",4,"Yolov5",35.8128712871287,40
"13495","Darker","Other","19-45","Dim","jpeg-compression",5,"AWS",33.9049504950495,40
"13496","Darker","Other","19-45","Dim","jpeg-compression",5,"Azure",32.3633663366337,40
"13497","Darker","Other","19-45","Dim","jpeg-compression",5,"GCP",35.9,40
"13498","Darker","Other","19-45","Dim","jpeg-compression",5,"MogFace",32.6584158415842,40
"13499","Darker","Other","19-45","Dim","jpeg-compression",5,"TinaFace",26.109900990099,40
"13500","Darker","Other","19-45","Dim","jpeg-compression",5,"Yolov5",34.4118811881188,40
"13501","Darker","Other","45-64","Bright","gaussian-noise",1,"AWS",149.482673267327,154
"13502","Darker","Other","45-64","Bright","gaussian-noise",1,"Azure",140.991089108911,152
"13503","Darker","Other","45-64","Bright","gaussian-noise",1,"GCP",147.187623762376,152
"13504","Darker","Other","45-64","Bright","gaussian-noise",1,"MogFace",138.714356435644,155
"13505","Darker","Other","45-64","Bright","gaussian-noise",1,"TinaFace",147.826732673267,152
"13506","Darker","Other","45-64","Bright","gaussian-noise",1,"Yolov5",127.85,154
"13507","Darker","Other","45-64","Bright","gaussian-noise",2,"AWS",146.108910891089,154
"13508","Darker","Other","45-64","Bright","gaussian-noise",2,"Azure",133.072772277228,152
"13509","Darker","Other","45-64","Bright","gaussian-noise",2,"GCP",144.337128712871,152
"13510","Darker","Other","45-64","Bright","gaussian-noise",2,"MogFace",131.345544554455,155
"13511","Darker","Other","45-64","Bright","gaussian-noise",2,"TinaFace",143.605445544554,152
"13512","Darker","Other","45-64","Bright","gaussian-noise",2,"Yolov5",118.828712871287,154
"13513","Darker","Other","45-64","Bright","gaussian-noise",3,"AWS",141.535148514851,154
"13514","Darker","Other","45-64","Bright","gaussian-noise",3,"Azure",120.946534653465,152
"13515","Darker","Other","45-64","Bright","gaussian-noise",3,"GCP",138.214851485149,152
"13516","Darker","Other","45-64","Bright","gaussian-noise",3,"MogFace",108.446534653465,155
"13517","Darker","Other","45-64","Bright","gaussian-noise",3,"TinaFace",136.512376237624,152
"13518","Darker","Other","45-64","Bright","gaussian-noise",3,"Yolov5",95.976897689769,154
"13519","Darker","Other","45-64","Bright","gaussian-noise",4,"AWS",133.161386138614,154
"13520","Darker","Other","45-64","Bright","gaussian-noise",4,"Azure",92.1475247524752,152
"13521","Darker","Other","45-64","Bright","gaussian-noise",4,"GCP",128.694554455446,152
"13522","Darker","Other","45-64","Bright","gaussian-noise",4,"MogFace",70.290099009901,155
"13523","Darker","Other","45-64","Bright","gaussian-noise",4,"TinaFace",114.112871287129,152
"13524","Darker","Other","45-64","Bright","gaussian-noise",4,"Yolov5",39.509900990099,154
"13525","Darker","Other","45-64","Bright","gaussian-noise",5,"AWS",124.673267326733,154
"13526","Darker","Other","45-64","Bright","gaussian-noise",5,"Azure",37.8089108910891,152
"13527","Darker","Other","45-64","Bright","gaussian-noise",5,"GCP",98.9414191419142,152
"13528","Darker","Other","45-64","Bright","gaussian-noise",5,"MogFace",25.1287128712871,155
"13529","Darker","Other","45-64","Bright","gaussian-noise",5,"TinaFace",43.1653465346535,152
"13530","Darker","Other","45-64","Bright","gaussian-noise",5,"Yolov5",0,154
"13531","Darker","Other","45-64","Bright","shot-noise",1,"AWS",149.933168316832,154
"13532","Darker","Other","45-64","Bright","shot-noise",1,"Azure",141.901485148515,152
"13533","Darker","Other","45-64","Bright","shot-noise",1,"GCP",147.759405940594,152
"13534","Darker","Other","45-64","Bright","shot-noise",1,"MogFace",140.008415841584,155
"13535","Darker","Other","45-64","Bright","shot-noise",1,"TinaFace",149.430693069307,152
"13536","Darker","Other","45-64","Bright","shot-noise",1,"Yolov5",130.700495049505,154
"13537","Darker","Other","45-64","Bright","shot-noise",2,"AWS",146.108910891089,154
"13538","Darker","Other","45-64","Bright","shot-noise",2,"Azure",133.847524752475,152
"13539","Darker","Other","45-64","Bright","shot-noise",2,"GCP",144.391584158416,152
"13540","Darker","Other","45-64","Bright","shot-noise",2,"MogFace",132.464851485149,155
"13541","Darker","Other","45-64","Bright","shot-noise",2,"TinaFace",145.764356435644,152
"13542","Darker","Other","45-64","Bright","shot-noise",2,"Yolov5",120.943234323432,154
"13543","Darker","Other","45-64","Bright","shot-noise",3,"AWS",142.809900990099,154
"13544","Darker","Other","45-64","Bright","shot-noise",3,"Azure",125.327227722772,152
"13545","Darker","Other","45-64","Bright","shot-noise",3,"GCP",138.967326732673,152
"13546","Darker","Other","45-64","Bright","shot-noise",3,"MogFace",115.953465346535,155
"13547","Darker","Other","45-64","Bright","shot-noise",3,"TinaFace",140.071287128713,152
"13548","Darker","Other","45-64","Bright","shot-noise",3,"Yolov5",107.461386138614,154
"13549","Darker","Other","45-64","Bright","shot-noise",4,"AWS",134.037128712871,154
"13550","Darker","Other","45-64","Bright","shot-noise",4,"Azure",91.6415841584158,152
"13551","Darker","Other","45-64","Bright","shot-noise",4,"GCP",126.869306930693,152
"13552","Darker","Other","45-64","Bright","shot-noise",4,"MogFace",69.7950495049505,155
"13553","Darker","Other","45-64","Bright","shot-noise",4,"TinaFace",115.89900990099,152
"13554","Darker","Other","45-64","Bright","shot-noise",4,"Yolov5",26.6138613861386,154
"13555","Darker","Other","45-64","Bright","shot-noise",5,"AWS",128.443069306931,154
"13556","Darker","Other","45-64","Bright","shot-noise",5,"Azure",57.7158415841584,152
"13557","Darker","Other","45-64","Bright","shot-noise",5,"GCP",112.85,152
"13558","Darker","Other","45-64","Bright","shot-noise",5,"MogFace",32.2287128712871,155
"13559","Darker","Other","45-64","Bright","shot-noise",5,"TinaFace",65.2782178217822,152
"13560","Darker","Other","45-64","Bright","shot-noise",5,"Yolov5",0,154
"13561","Darker","Other","45-64","Bright","impulse-noise",1,"AWS",148.182673267327,154
"13562","Darker","Other","45-64","Bright","impulse-noise",1,"Azure",140.735643564356,152
"13563","Darker","Other","45-64","Bright","impulse-noise",1,"GCP",146.612871287129,152
"13564","Darker","Other","45-64","Bright","impulse-noise",1,"MogFace",134.245544554455,155
"13565","Darker","Other","45-64","Bright","impulse-noise",1,"TinaFace",145.570297029703,152
"13566","Darker","Other","45-64","Bright","impulse-noise",1,"Yolov5",125.89801980198,154
"13567","Darker","Other","45-64","Bright","impulse-noise",2,"AWS",144.309900990099,154
"13568","Darker","Other","45-64","Bright","impulse-noise",2,"Azure",133.564851485148,152
"13569","Darker","Other","45-64","Bright","impulse-noise",2,"GCP",142.516831683168,152
"13570","Darker","Other","45-64","Bright","impulse-noise",2,"MogFace",124.893564356436,155
"13571","Darker","Other","45-64","Bright","impulse-noise",2,"TinaFace",141.930693069307,152
"13572","Darker","Other","45-64","Bright","impulse-noise",2,"Yolov5",114.881188118812,154
"13573","Darker","Other","45-64","Bright","impulse-noise",3,"AWS",140.411881188119,154
"13574","Darker","Other","45-64","Bright","impulse-noise",3,"Azure",126.951485148515,152
"13575","Darker","Other","45-64","Bright","impulse-noise",3,"GCP",139.593564356436,152
"13576","Darker","Other","45-64","Bright","impulse-noise",3,"MogFace",109.972772277228,155
"13577","Darker","Other","45-64","Bright","impulse-noise",3,"TinaFace",136.232178217822,152
"13578","Darker","Other","45-64","Bright","impulse-noise",3,"Yolov5",97.9188118811881,154
"13579","Darker","Other","45-64","Bright","impulse-noise",4,"AWS",133.987623762376,154
"13580","Darker","Other","45-64","Bright","impulse-noise",4,"Azure",101.792079207921,152
"13581","Darker","Other","45-64","Bright","impulse-noise",4,"GCP",124.614851485148,152
"13582","Darker","Other","45-64","Bright","impulse-noise",4,"MogFace",69.8930693069307,155
"13583","Darker","Other","45-64","Bright","impulse-noise",4,"TinaFace",114.306930693069,152
"13584","Darker","Other","45-64","Bright","impulse-noise",4,"Yolov5",33.7320132013201,154
"13585","Darker","Other","45-64","Bright","impulse-noise",5,"AWS",124.066336633663,154
"13586","Darker","Other","45-64","Bright","impulse-noise",5,"Azure",51.9594059405941,152
"13587","Darker","Other","45-64","Bright","impulse-noise",5,"GCP",98.4541254125412,152
"13588","Darker","Other","45-64","Bright","impulse-noise",5,"MogFace",27.280198019802,155
"13589","Darker","Other","45-64","Bright","impulse-noise",5,"TinaFace",57.0405940594059,152
"13590","Darker","Other","45-64","Bright","impulse-noise",5,"Yolov5",0,154
"13591","Darker","Other","45-64","Bright","defocus-blur",1,"AWS",152.051485148515,154
"13592","Darker","Other","45-64","Bright","defocus-blur",1,"Azure",149.238118811881,152
"13593","Darker","Other","45-64","Bright","defocus-blur",1,"GCP",150.332178217822,152
"13594","Darker","Other","45-64","Bright","defocus-blur",1,"MogFace",151.464356435644,155
"13595","Darker","Other","45-64","Bright","defocus-blur",1,"TinaFace",150.10198019802,152
"13596","Darker","Other","45-64","Bright","defocus-blur",1,"Yolov5",146.65,154
"13597","Darker","Other","45-64","Bright","defocus-blur",2,"AWS",150.655445544554,154
"13598","Darker","Other","45-64","Bright","defocus-blur",2,"Azure",147.803300330033,152
"13599","Darker","Other","45-64","Bright","defocus-blur",2,"GCP",149.033168316832,152
"13600","Darker","Other","45-64","Bright","defocus-blur",2,"MogFace",150.042079207921,155
"13601","Darker","Other","45-64","Bright","defocus-blur",2,"TinaFace",148.84504950495,152
"13602","Darker","Other","45-64","Bright","defocus-blur",2,"Yolov5",143.380693069307,154
"13603","Darker","Other","45-64","Bright","defocus-blur",3,"AWS",145.606930693069,154
"13604","Darker","Other","45-64","Bright","defocus-blur",3,"Azure",144.760396039604,152
"13605","Darker","Other","45-64","Bright","defocus-blur",3,"GCP",146.835148514851,152
"13606","Darker","Other","45-64","Bright","defocus-blur",3,"MogFace",146.256930693069,155
"13607","Darker","Other","45-64","Bright","defocus-blur",3,"TinaFace",145.40297029703,152
"13608","Darker","Other","45-64","Bright","defocus-blur",3,"Yolov5",138.413861386139,154
"13609","Darker","Other","45-64","Bright","defocus-blur",4,"AWS",143.157425742574,154
"13610","Darker","Other","45-64","Bright","defocus-blur",4,"Azure",140.589603960396,152
"13611","Darker","Other","45-64","Bright","defocus-blur",4,"GCP",142.639108910891,152
"13612","Darker","Other","45-64","Bright","defocus-blur",4,"MogFace",143.556930693069,155
"13613","Darker","Other","45-64","Bright","defocus-blur",4,"TinaFace",142.493069306931,152
"13614","Darker","Other","45-64","Bright","defocus-blur",4,"Yolov5",135.612128712871,154
"13615","Darker","Other","45-64","Bright","defocus-blur",5,"AWS",140.383663366337,154
"13616","Darker","Other","45-64","Bright","defocus-blur",5,"Azure",137.857920792079,152
"13617","Darker","Other","45-64","Bright","defocus-blur",5,"GCP",136.24603960396,152
"13618","Darker","Other","45-64","Bright","defocus-blur",5,"MogFace",139.236633663366,155
"13619","Darker","Other","45-64","Bright","defocus-blur",5,"TinaFace",139.834158415842,152
"13620","Darker","Other","45-64","Bright","defocus-blur",5,"Yolov5",131.722772277228,154
"13621","Darker","Other","45-64","Bright","glass-blur",1,"AWS",153.8,154
"13622","Darker","Other","45-64","Bright","glass-blur",1,"Azure",149.661386138614,152
"13623","Darker","Other","45-64","Bright","glass-blur",1,"GCP",150.606930693069,152
"13624","Darker","Other","45-64","Bright","glass-blur",1,"MogFace",153.106930693069,155
"13625","Darker","Other","45-64","Bright","glass-blur",1,"TinaFace",151.078217821782,152
"13626","Darker","Other","45-64","Bright","glass-blur",1,"Yolov5",149.532178217822,154
"13627","Darker","Other","45-64","Bright","glass-blur",2,"AWS",152.80099009901,154
"13628","Darker","Other","45-64","Bright","glass-blur",2,"Azure",148.687623762376,152
"13629","Darker","Other","45-64","Bright","glass-blur",2,"GCP",150.232178217822,152
"13630","Darker","Other","45-64","Bright","glass-blur",2,"MogFace",152.611881188119,155
"13631","Darker","Other","45-64","Bright","glass-blur",2,"TinaFace",150.780198019802,152
"13632","Darker","Other","45-64","Bright","glass-blur",2,"Yolov5",148.176485148515,154
"13633","Darker","Other","45-64","Bright","glass-blur",3,"AWS",152.50099009901,154
"13634","Darker","Other","45-64","Bright","glass-blur",3,"Azure",149.187623762376,152
"13635","Darker","Other","45-64","Bright","glass-blur",3,"GCP",150.581683168317,152
"13636","Darker","Other","45-64","Bright","glass-blur",3,"MogFace",152.062376237624,155
"13637","Darker","Other","45-64","Bright","glass-blur",3,"TinaFace",150.208415841584,152
"13638","Darker","Other","45-64","Bright","glass-blur",3,"Yolov5",147.37103960396,154
"13639","Darker","Other","45-64","Bright","glass-blur",4,"AWS",152.20099009901,154
"13640","Darker","Other","45-64","Bright","glass-blur",4,"Azure",149.188613861386,152
"13641","Darker","Other","45-64","Bright","glass-blur",4,"GCP",150.306930693069,152
"13642","Darker","Other","45-64","Bright","glass-blur",4,"MogFace",151.338118811881,155
"13643","Darker","Other","45-64","Bright","glass-blur",4,"TinaFace",150.085148514851,152
"13644","Darker","Other","45-64","Bright","glass-blur",4,"Yolov5",146.547524752475,154
"13645","Darker","Other","45-64","Bright","glass-blur",5,"AWS",151.055445544554,154
"13646","Darker","Other","45-64","Bright","glass-blur",5,"Azure",148.778052805281,152
"13647","Darker","Other","45-64","Bright","glass-blur",5,"GCP",149.382673267327,152
"13648","Darker","Other","45-64","Bright","glass-blur",5,"MogFace",150.241089108911,155
"13649","Darker","Other","45-64","Bright","glass-blur",5,"TinaFace",149.095544554455,152
"13650","Darker","Other","45-64","Bright","glass-blur",5,"Yolov5",143.655940594059,154
"13651","Darker","Other","45-64","Bright","motion-blur",1,"AWS",147.255445544554,154
"13652","Darker","Other","45-64","Bright","motion-blur",1,"Azure",145.191584158416,152
"13653","Darker","Other","45-64","Bright","motion-blur",1,"GCP",149.682673267327,152
"13654","Darker","Other","45-64","Bright","motion-blur",1,"MogFace",149.859405940594,155
"13655","Darker","Other","45-64","Bright","motion-blur",1,"TinaFace",147.279702970297,152
"13656","Darker","Other","45-64","Bright","motion-blur",1,"Yolov5",143.075,154
"13657","Darker","Other","45-64","Bright","motion-blur",2,"AWS",139.805940594059,154
"13658","Darker","Other","45-64","Bright","motion-blur",2,"Azure",138.421782178218,152
"13659","Darker","Other","45-64","Bright","motion-blur",2,"GCP",145.180693069307,152
"13660","Darker","Other","45-64","Bright","motion-blur",2,"MogFace",142.167326732673,155
"13661","Darker","Other","45-64","Bright","motion-blur",2,"TinaFace",141.129207920792,152
"13662","Darker","Other","45-64","Bright","motion-blur",2,"Yolov5",137.025247524752,154
"13663","Darker","Other","45-64","Bright","motion-blur",3,"AWS",130.280693069307,154
"13664","Darker","Other","45-64","Bright","motion-blur",3,"Azure",127.730693069307,152
"13665","Darker","Other","45-64","Bright","motion-blur",3,"GCP",139.388613861386,152
